model,benchmark_value,TP,TN,FP,FN,AUC,training_set,val_set,loss,optimizer,lr,epochs,batch_size,balance,fft_len,fft_overlap,chunks,image_size,val_ratio,resampling,BENCHMARK_AUC,VAL_AUC_MAX,AUC_MAX,history_file,configfile
src.cnn.models.2conv_2x4_best.cnn_2conv2x4_filters_110_dropout_55_maxpool2x2_strides2x2_gap,84.0,152.0,39.0,55.0,29.0,0,/Users/honzamichna/Documents/GitHub/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_False/training,/Users/honzamichna/Documents/GitHub/michna_fnkv/data/dataset/ch1_res60x240_octaves_fft1250_overlap625_resampleNone_t_svdadult_v_svdadult_balanced_False/validation,binary_focal_crossentropy,Adam,0.0001,500,32,False,1250,625,1,"(60, 240)",0.6581818181818182,None,0.7086517214775085,0.7313389182090759,0.8029026985168457,8eb592e3-5f4b-447f-9e00-b74bdb6ab789.json,h_svk.yaml
